"Airport","Page_Rank_Score"
"RNO","1.1388614760271742"
"RHI","0.38798181877470556"
"SAN","3.0084760161890096"
"SAT","1.6270993902562774"
"SJT","0.2896281740430974"
"SLC","7.540752110042526"
"SFO","7.202002312770936"
"MBS","0.3655352212565976"
"ROC","0.710340012752507"
"RKS","0.325005217158509"
"ROW","0.2688539216441651"
"RST","0.34921977977709606"
"RAP","0.38279845476800983"
"RDD","0.28141888016308897"
"FSD","0.4474174866277645"
"SEA","5.78669640221638"
"GEG","0.7976498764859672"
"SBN","0.3838925164335115"
"SIT","0.5301926734638397"
"SGU","0.3170758313340614"
"SGF","0.4313637702924677"
"SPI","0.28110151110155107"
"UST","0.26330668868012563"
"STC","0.2513450188526915"
"STL","4.1680662147244405"
"SUX","0.2677027104977267"
"SHV","0.49127442858257314"
"TLH","0.39975572875154475"
"SYR","0.6154629811258305"
"SUN","0.3041048050567361"
"SCE","0.26515801642135495"
"KSM","0.4430783702631443"
"PIE","0.258525957532128"
"TPA","2.5517397909620256"
"TUS","0.9539841917060167"
"TTN","0.43396244015769875"
"TVC","0.35576485010473746"
"TOL","0.321313326205599"
"TXK","0.2854583178182024"
"TEX","0.2513564297672015"
"ACT","0.2955572802215914"
"VIS","0.2570727176408847"
"VEL","0.25193660232591997"
"VCT","0.25414478694580195"
"VPS","0.40089787370199137"
"VLD","0.2757756067551393"
"DUT","0.3008110816851483"
"TYR","0.31030765543875344"
"TWF","0.2924438676430768"
"DCA","3.030765865135324"
"IAD","2.6978589192421594"
"PBI","1.071195974769644"
"ALO","0.25792952782635015"
"ART","0.2532504622273378"
"ILM","0.3522459534771016"
"ILG","0.25218406604263777"
"ORH","0.2564025742338337"
"ISN","0.2727527122226291"
"SPS","0.28276149884881685"
"HPN","0.544600207050631"
"WRG","0.5458715082267219"
"YUM","0.32017218527824715"
"YAK","0.5251481828006881"
"WYS","0.2580691763579995"
"AVP","0.32111662655539286"
"SBA","0.4915232451804716"
"SAV","0.5506095262548673"
"SRQ","0.44586552486253195"
"CIU","0.2541626700382019"
"SAF","0.2725527022367669"
"SMX","0.274474347298874"
"SNA","1.785042428728049"
"SJC","2.0754896270362333"
"SBP","0.349923775895349"
"SJU","1.289763593272575"
"DAL","1.8883281870993311"
"PVD","0.9104016308998754"
"MEI","0.4392949542931399"
"BMI","0.32293518471536004"
"MDT","0.5143249275831006"
"HRL","0.40526323283400584"
"GUC","0.2657973549181512"
"GPT","0.37246969640099103"
"CMX","0.2609841188790255"
"GST","0.2543585263428064"
"GUM","0.45284766809460436"
"GRR","0.6718413539802498"
"GRB","0.43979328223830266"
"GTF","0.41409908414035945"
"GJT","0.35089171317628676"
"GFK","0.3072388921663493"
"GNV","0.3220767833223955"
"GCC","0.3146464148364436"
"FAT","0.6901635836380671"
"FWA","0.3938773359169196"
"FSM","0.3056984704356899"
"GRI","0.25697053166996103"
"FLL","2.623142245358517"
"FAR","0.41502892523510543"
"FAI","1.045481337330534"
"EVV","0.3464904430885375"
"XNA","0.5226593622394884"
"FAY","0.3292303373691568"
"FLG","0.2775807385997638"
"DLH","0.3298926218855245"
"EUG","0.3964312522188429"
"ELM","0.3507421897308134"
"ERI","0.28162200029354867"
"ESC","0.2536001470600663"
"EKO","0.2908485950724632"
"ELP","1.019331871362366"
"DTW","7.025369540170504"
"DRO","0.3034940234741114"
"EAU","0.2638624862256114"
"IPL","0.26304868714494156"
"EGE","0.3072875778461003"
"DBQ","0.27039945259915465"
"DHN","0.2836310297662294"
"DVL","0.4544571702815306"
"DIK","0.25885114672938"
"DLG","0.34513383852843177"
"STX","0.288233184247051"
"CIC","0.27221763668675597"
"CVG","3.1320859523902507"
"CLE","2.2637312757101657"
"CHA","0.3772272825315465"
"CYS","0.2516264573896575"
"CHO","0.29101698571072077"
"STT","0.3955022085641464"
"COS","0.7171331320052098"
"CLL","0.30417031141760037"
"COD","0.2771711423910666"
"FNT","0.36822637451853507"
"FLO","0.2576099410419934"
"CMH","1.4144492517819147"
"CSG","0.29205675957367117"
"GTR","0.2781652375352712"
"DAY","0.7007966628979284"
"CDV","0.49986316612932896"
"DEN","9.751839260003317"
"DSM","0.6329891464983882"
"CRP","0.44839735933249913"
"CEC","0.2881437989573056"
"PUB","0.2518583616980637"
"DAB","0.34728697065846237"
"SCC","0.3792426634661983"
"DRT","0.25078414888163825"
"COU","0.26061935730635033"
"CAE","0.500356332136571"
"UTM","0.2504909639381931"
"SPN","0.2559584891314652"
"SHD","0.2501946534521924"
"RFD","0.2502477815597418"
